sample_id,firm_id,origin,industry_status,industry_code,industry_public_date,industry_source_page,industry_source_url,baseline_st_name_evidence,baseline_st,st_source_url,st_source_public_date,baseline_quarter,baseline_audit,baseline_status,available_financial_facts,annual_missing,quarterly_missing,completeness_status,screening_status,analytical_eligible
000407.SZ:2021,000407.SZ,2021-05-01,pass_preorigin_classification,D45,2021-04-14,70,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000407.SZ:2022,000407.SZ,2022-05-01,pass_preorigin_classification,D45,2021-11-10,75,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000407.SZ:2023,000407.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000407.SZ:2024,000407.SZ,2024-05-01,pass_preorigin_classification,D45,2024-04-03,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000407.SZ:2025,000407.SZ,2025-05-01,pass_preorigin_classification,D45,2025-04-18,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000408.SZ:2017,000408.SZ,2017-05-01,pass_preorigin_classification,C26,2017-02-16,10,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,1,1,https://static.cninfo.com.cn/finalpage/2017-04-27/1203407055.PDF,2017-04-27,,,exclude_existing_st,0,,,pending_source_review,excluded,0
000408.SZ:2018,000408.SZ,2018-05-01,pass_preorigin_classification,C26,2018-01-19,11,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000408.SZ:2019,000408.SZ,2019-05-01,pass_preorigin_classification,C26,2019-04-19,11,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000408.SZ:2020,000408.SZ,2020-05-01,pass_preorigin_classification,C26,2020-04-14,11,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000408.SZ:2021,000408.SZ,2021-05-01,pass_preorigin_classification,C26,2021-04-14,12,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,1,,https://static.cninfo.com.cn/finalpage/2021-04-30/1209866962.PDF,2021-04-30,,,pending,0,,,pending_source_review,pending,0
000408.SZ:2022,000408.SZ,2022-05-01,pass_preorigin_classification,C26,2021-11-10,13,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000408.SZ:2023,000408.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000408.SZ:2024,000408.SZ,2024-05-01,pass_preorigin_classification,C26,2024-04-03,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000408.SZ:2025,000408.SZ,2025-05-01,pass_preorigin_classification,C26,2025-04-18,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2017,000419.SZ,2017-05-01,pass_preorigin_classification,F52,2017-02-16,52,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2018,000419.SZ,2018-05-01,pass_preorigin_classification,F52,2018-01-19,63,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2019,000419.SZ,2019-05-01,pass_preorigin_classification,F52,2019-04-19,64,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2020,000419.SZ,2020-05-01,pass_preorigin_classification,F52,2020-04-14,67,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2021,000419.SZ,2021-05-01,pass_preorigin_classification,F52,2021-04-14,75,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2022,000419.SZ,2022-05-01,pass_preorigin_classification,F52,2021-11-10,80,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2023,000419.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2024,000419.SZ,2024-05-01,pass_preorigin_classification,F52,2024-04-03,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000419.SZ:2025,000419.SZ,2025-05-01,pass_preorigin_classification,F52,2025-04-18,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2017,000501.SZ,2017-05-01,pass_preorigin_classification,F52,2017-02-16,52,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2018,000501.SZ,2018-05-01,pass_preorigin_classification,F52,2018-01-19,63,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2019,000501.SZ,2019-05-01,pass_preorigin_classification,F52,2019-04-19,64,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2020,000501.SZ,2020-05-01,pass_preorigin_classification,F52,2020-04-14,68,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2021,000501.SZ,2021-05-01,pass_preorigin_classification,F52,2021-04-14,75,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2022,000501.SZ,2022-05-01,pass_preorigin_classification,F52,2021-11-10,80,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2023,000501.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2024,000501.SZ,2024-05-01,pass_preorigin_classification,F52,2024-04-03,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000501.SZ:2025,000501.SZ,2025-05-01,pass_preorigin_classification,F52,2025-04-18,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2017,000504.SZ,2017-05-01,pass_preorigin_classification,R85,2017-02-16,68,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,1,,https://static.cninfo.com.cn/finalpage/2017-04-29/1203425930.PDF,2017-04-29,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2018,000504.SZ,2018-05-01,pass_preorigin_classification,M75,2018-01-19,80,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2019,000504.SZ,2019-05-01,pass_preorigin_classification,M75,2019-04-19,83,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2020,000504.SZ,2020-05-01,pass_preorigin_classification,M75,2020-04-14,88,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,1,,https://static.cninfo.com.cn/finalpage/2020-04-27/1207607040.PDF,2020-04-27,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2021,000504.SZ,2021-05-01,pass_preorigin_classification,M75,2021-04-14,97,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2022,000504.SZ,2022-05-01,pass_preorigin_classification,M75,2021-11-10,103,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2023,000504.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2024,000504.SZ,2024-05-01,pass_preorigin_classification,M75,2024-04-03,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000504.SZ:2025,000504.SZ,2025-05-01,pass_preorigin_classification,M75,2025-04-18,2,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,1,,https://static.cninfo.com.cn/finalpage/2025-04-29/1223381455.PDF,2025-04-29,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2017,000533.SZ,2017-05-01,pass_preorigin_classification,C38,2017-02-16,35,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2018,000533.SZ,2018-05-01,pass_preorigin_classification,C38,2018-01-19,41,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2019,000533.SZ,2019-05-01,pass_preorigin_classification,C38,2019-04-19,42,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2020,000533.SZ,2020-05-01,pass_preorigin_classification,C38,2020-04-14,44,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2021,000533.SZ,2021-05-01,pass_preorigin_classification,C38,2021-04-14,49,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2022,000533.SZ,2022-05-01,pass_preorigin_classification,C38,2021-11-10,53,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2023,000533.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2024,000533.SZ,2024-05-01,pass_preorigin_classification,C38,2024-04-03,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000533.SZ:2025,000533.SZ,2025-05-01,pass_preorigin_classification,C38,2025-04-18,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2017,000534.SZ,2017-05-01,pass_preorigin_classification,K70,2017-02-16,63,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2018,000534.SZ,2018-05-01,pass_preorigin_classification,K70,2018-01-19,75,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2019,000534.SZ,2019-05-01,pass_preorigin_classification,C27,2019-04-19,17,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2020,000534.SZ,2020-05-01,pass_preorigin_classification,C27,2020-04-14,17,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2021,000534.SZ,2021-05-01,pass_preorigin_classification,C27,2021-04-14,19,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2022,000534.SZ,2022-05-01,pass_preorigin_classification,C27,2021-11-10,20,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2023,000534.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2024,000534.SZ,2024-05-01,pass_preorigin_classification,C27,2024-04-03,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000534.SZ:2025,000534.SZ,2025-05-01,pass_preorigin_classification,C27,2025-04-18,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2017,000545.SZ,2017-05-01,pass_preorigin_classification,C26,2017-02-16,10,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2018,000545.SZ,2018-05-01,pass_preorigin_classification,C26,2018-01-19,11,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2019,000545.SZ,2019-05-01,pass_preorigin_classification,C26,2019-04-19,11,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2020,000545.SZ,2020-05-01,pass_preorigin_classification,C26,2020-04-14,11,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2021,000545.SZ,2021-05-01,pass_preorigin_classification,C26,2021-04-14,12,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2022,000545.SZ,2022-05-01,pass_preorigin_classification,C26,2021-11-10,13,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2023,000545.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2024,000545.SZ,2024-05-01,pass_preorigin_classification,C26,2024-04-03,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000545.SZ:2025,000545.SZ,2025-05-01,pass_preorigin_classification,C26,2025-04-18,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2017,000553.SZ,2017-05-01,pass_preorigin_classification,C26,2017-02-16,10,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2018,000553.SZ,2018-05-01,pass_preorigin_classification,C26,2018-01-19,11,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2019,000553.SZ,2019-05-01,pass_preorigin_classification,C26,2019-04-19,11,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2020,000553.SZ,2020-05-01,pass_preorigin_classification,C26,2020-04-14,11,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2021,000553.SZ,2021-05-01,pass_preorigin_classification,C26,2021-04-14,12,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2022,000553.SZ,2022-05-01,pass_preorigin_classification,C26,2021-11-10,13,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2023,000553.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2024,000553.SZ,2024-05-01,pass_preorigin_classification,C26,2024-04-03,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000553.SZ:2025,000553.SZ,2025-05-01,pass_preorigin_classification,C26,2025-04-18,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2017,000555.SZ,2017-05-01,pass_preorigin_classification,I65,2017-02-16,58,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2018,000555.SZ,2018-05-01,pass_preorigin_classification,I65,2018-01-19,69,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2019,000555.SZ,2019-05-01,pass_preorigin_classification,I65,2019-04-19,71,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2020,000555.SZ,2020-05-01,pass_preorigin_classification,I65,2020-04-14,74,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2021,000555.SZ,2021-05-01,pass_preorigin_classification,I65,2021-04-14,82,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2022,000555.SZ,2022-05-01,pass_preorigin_classification,I65,2021-11-10,87,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2023,000555.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2024,000555.SZ,2024-05-01,pass_preorigin_classification,I65,2024-04-03,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000555.SZ:2025,000555.SZ,2025-05-01,pass_preorigin_classification,I65,2025-04-18,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2017,000557.SZ,2017-05-01,pass_preorigin_classification,G53,2017-02-16,54,https://www.csrc.gov.cn/csrc/c100103/c1452008/1452008/files/1616066692059_33259.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2018,000557.SZ,2018-05-01,pass_preorigin_classification,G53,2018-01-19,65,https://www.csrc.gov.cn/csrc/c100103/c1452004/1452004/files/1616066687576_64273.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2019,000557.SZ,2019-05-01,pass_preorigin_classification,G53,2019-04-19,66,https://www.csrc.gov.cn/csrc/c100103/c1451999/1451999/files/1616066680642_59642.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2020,000557.SZ,2020-05-01,pass_preorigin_classification,G53,2020-04-14,70,https://www.csrc.gov.cn/csrc/c100103/c1451995/1451995/files/1616066675411_69786.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2021,000557.SZ,2021-05-01,pass_preorigin_classification,G53,2021-04-14,77,https://www.csrc.gov.cn/csrc/c100103/c29a6845e0d0b4912adcc1cdfa5f679eb/29a6845e0d0b4912adcc1cdfa5f679eb/files/1629362473789_90940.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2022,000557.SZ,2022-05-01,pass_preorigin_classification,G53,2021-11-10,83,https://www.csrc.gov.cn/csrc/c100103/c1558619/1558619/files/1638277734844_11692.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2023,000557.SZ,2023-05-01,pending,,,,,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2024,000557.SZ,2024-05-01,pass_preorigin_classification,G53,2024-04-03,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2023xiaban/2023xiabangupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
000557.SZ:2025,000557.SZ,2025-05-01,pass_preorigin_classification,G53,2025-04-18,3,https://sp.capco.org.cn:82/file/202603/hangyefenlei/2024xiaban/hangyefenleigupiaodaima.pdf,0,,,,,,pending,0,,,pending_source_review,pending,0
